gene_name	hits	sample
VFG002056(gb|YP_404609)	2	SFM037_T4_B3
VFG049899(gb|YP_309253.1)	6	SFM037_T4_B3
VFG049900(gb|YP_309254.1)	3	SFM037_T4_B3
VFG049917(gb|YP_309276.1)	28	SFM037_T4_B3
VFG001279(gb|NP_645333)	2	SFM037_T4_B3
VFG001282(gb|NP_647237)	2	SFM037_T4_B3
VFG001364(gb|NP_344851)	2	SFM037_T4_B3
VFG005361(gb|NP_721042)	29	SFM037_T4_B3
VFG000874(gb|NP_757242)	2	SFM037_T3_B3
VFG000875(gb|NP_757243)	4	SFM037_T3_B3
VFG000876(gb|NP_757244)	5	SFM037_T3_B3
VFG000879(gb|NP_757248)	2	SFM037_T3_B3
VFG000906(gb|NP_755445)	3	SFM037_T3_B3
VFG000919(gb|NP_756176)	2	SFM037_T3_B3
VFG000923(gb|NP_752600)	4	SFM037_T3_B3
VFG000924(gb|NP_752610)	4	SFM037_T3_B3
VFG000926(gb|NP_752608)	5	SFM037_T3_B3
VFG000930(gb|NP_752604)	8	SFM037_T3_B3
VFG000931(gb|NP_752611)	8	SFM037_T3_B3
VFG000933(gb|NP_752613)	2	SFM037_T3_B3
VFG000935(gb|NP_753164)	4	SFM037_T3_B3
VFG001443(gb|AAF37887)	2	SFM037_T3_B3
VFG001444(gb|AAG10151)	4	SFM037_T3_B3
VFG001448(gb|AAA21682)	2	SFM037_T3_B3
VFG002415(gb|NP_286008)	4	SFM037_T3_B3
VFG002416(gb|NP_286007)	2	SFM037_T3_B3
VFG012505(gb|NP_753166)	7	SFM037_T3_B3
VFG012509(gb|NP_753167)	4	SFM037_T3_B3
VFG034754(gb|NP_288154)	4	SFM037_T3_B3
VFG034772(gb|NP_290644)	8	SFM037_T3_B3
VFG034849(gb|NP_285716)	3	SFM037_T3_B3
VFG034866(gb|NP_290672)	6	SFM037_T3_B3
VFG034873(gb|NP_290699)	4	SFM037_T3_B3
VFG044165(gb|NP_752609)	5	SFM037_T3_B3
VFG045349(gb|YP_002390132)	3	SFM037_T3_B3
VFG013260(gb|NP_438427)	3	SFM037_T3_B3
VFG048621(gb|YP_001688090.1)	2	SFM037_T3_B3
VFG003982(gb|NP_461081)	2	SFM037_T3_B3
VFG000615(gb|NP_709454)	6	SFM037_T3_B3
VFG000616(gb|NP_709455)	3	SFM037_T3_B3
VFG000617(gb|NP_709456)	2	SFM037_T3_B3
VFG000618(gb|NP_709457)	6	SFM037_T3_B3
VFG000619(gb|NP_709458)	2	SFM037_T3_B3
VFG000630(gb|NP_708742)	3	SFM037_T3_B3
VFG002046(gb|YP_404599)	2	SFM037_T3_B3
VFG002047(gb|YP_404600)	2	SFM037_T3_B3
VFG002048(gb|YP_404601)	5	SFM037_T3_B3
VFG002049(gb|YP_404602)	3	SFM037_T3_B3
VFG049899(gb|YP_309253.1)	6	SFM037_T3_B3
VFG049916(gb|YP_309275.1)	2	SFM037_T3_B3
VFG049917(gb|YP_309276.1)	6	SFM037_T3_B3
VFG001291(gb|NP_647429)	2	SFM037_T3_B3
VFG005361(gb|NP_721042)	21	SFM037_T3_B3
VFG000871(gb|NP_757239)	7	SFM037_T2_B3
VFG000872(gb|NP_757240)	4	SFM037_T2_B3
VFG000873(gb|NP_757241)	5	SFM037_T2_B3
VFG000874(gb|NP_757242)	12	SFM037_T2_B3
VFG000875(gb|NP_757243)	7	SFM037_T2_B3
VFG000876(gb|NP_757244)	37	SFM037_T2_B3
VFG000877(gb|NP_757245)	5	SFM037_T2_B3
VFG000878(gb|NP_757247)	3	SFM037_T2_B3
VFG000879(gb|NP_757248)	13	SFM037_T2_B3
VFG000905(gb|NP_755444)	3	SFM037_T2_B3
VFG000906(gb|NP_755445)	48	SFM037_T2_B3
VFG000907(gb|NP_755448)	28	SFM037_T2_B3
VFG000908(gb|NP_755449)	15	SFM037_T2_B3
VFG000923(gb|NP_752600)	26	SFM037_T2_B3
VFG000924(gb|NP_752610)	8	SFM037_T2_B3
VFG000925(gb|NP_752606)	4	SFM037_T2_B3
VFG000926(gb|NP_752608)	10	SFM037_T2_B3
VFG000928(gb|NP_752607)	10	SFM037_T2_B3
VFG000929(gb|NP_752599)	5	SFM037_T2_B3
VFG000930(gb|NP_752604)	42	SFM037_T2_B3
VFG000931(gb|NP_752611)	9	SFM037_T2_B3
VFG000932(gb|NP_752612)	22	SFM037_T2_B3
VFG000933(gb|NP_752613)	7	SFM037_T2_B3
VFG000935(gb|NP_753164)	2	SFM037_T2_B3
VFG000936(gb|NP_755498)	16	SFM037_T2_B3
VFG000938(gb|NP_755500)	2	SFM037_T2_B3
VFG000939(gb|NP_755501)	2	SFM037_T2_B3
VFG000940(gb|NP_755502)	13	SFM037_T2_B3
VFG001443(gb|AAF37887)	8	SFM037_T2_B3
VFG001444(gb|AAG10151)	20	SFM037_T2_B3
VFG002412(gb|NP_286009)	7	SFM037_T2_B3
VFG002413(gb|NP_286011)	5	SFM037_T2_B3
VFG002414(gb|NP_286010)	9	SFM037_T2_B3
VFG002415(gb|NP_286008)	31	SFM037_T2_B3
VFG002416(gb|NP_286007)	17	SFM037_T2_B3
VFG002417(gb|NP_286006)	13	SFM037_T2_B3
VFG012501(gb|NP_753165)	14	SFM037_T2_B3
VFG012505(gb|NP_753166)	7	SFM037_T2_B3
VFG012509(gb|NP_753167)	4	SFM037_T2_B3
VFG034754(gb|NP_288154)	15	SFM037_T2_B3
VFG034772(gb|NP_290644)	29	SFM037_T2_B3
VFG034815(gb|NP_287686)	7	SFM037_T2_B3
VFG034849(gb|NP_285716)	7	SFM037_T2_B3
VFG034866(gb|NP_290672)	14	SFM037_T2_B3
VFG034873(gb|NP_290699)	14	SFM037_T2_B3
VFG034895(gb|NP_285753)	5	SFM037_T2_B3
VFG044159(gb|NP_752602)	18	SFM037_T2_B3
VFG044165(gb|NP_752609)	19	SFM037_T2_B3
VFG045349(gb|YP_002390132)	68	SFM037_T2_B3
VFG048621(gb|YP_001688090.1)	2	SFM037_T2_B3
VFG000615(gb|NP_709454)	13	SFM037_T2_B3
VFG000616(gb|NP_709455)	13	SFM037_T2_B3
VFG000617(gb|NP_709456)	27	SFM037_T2_B3
VFG000618(gb|NP_709457)	9	SFM037_T2_B3
VFG000619(gb|NP_709458)	15	SFM037_T2_B3
VFG000630(gb|NP_708742)	49	SFM037_T2_B3
VFG002046(gb|YP_404599)	9	SFM037_T2_B3
VFG002047(gb|YP_404600)	24	SFM037_T2_B3
VFG002048(gb|YP_404601)	32	SFM037_T2_B3
VFG002049(gb|YP_404602)	17	SFM037_T2_B3
VFG002050(gb|YP_404603)	5	SFM037_T2_B3
VFG002051(gb|YP_404604)	6	SFM037_T2_B3
VFG002052(gb|YP_404605)	4	SFM037_T2_B3
VFG002053(gb|YP_404606)	5	SFM037_T2_B3
VFG002054(gb|YP_404607)	5	SFM037_T2_B3
VFG002055(gb|YP_404608)	16	SFM037_T2_B3
VFG002056(gb|YP_404609)	4	SFM037_T2_B3
VFG049899(gb|YP_309253.1)	17	SFM037_T2_B3
VFG049900(gb|YP_309254.1)	9	SFM037_T2_B3
VFG049903(gb|YP_309259.1)	2	SFM037_T2_B3
VFG049916(gb|YP_309275.1)	2	SFM037_T2_B3
VFG049917(gb|YP_309276.1)	49	SFM037_T2_B3
VFG001314(gb|NP_647375)	2	SFM037_T2_B3
VFG005361(gb|NP_721042)	8	SFM037_T2_B3
VFG000875(gb|NP_757243)	4	SFM037_T1_B3
VFG000876(gb|NP_757244)	11	SFM037_T1_B3
VFG000878(gb|NP_757247)	2	SFM037_T1_B3
VFG000879(gb|NP_757248)	2	SFM037_T1_B3
VFG000906(gb|NP_755445)	4	SFM037_T1_B3
VFG000907(gb|NP_755448)	9	SFM037_T1_B3
VFG000908(gb|NP_755449)	2	SFM037_T1_B3
VFG000923(gb|NP_752600)	9	SFM037_T1_B3
VFG000925(gb|NP_752606)	2	SFM037_T1_B3
VFG000928(gb|NP_752607)	2	SFM037_T1_B3
VFG000929(gb|NP_752599)	4	SFM037_T1_B3
VFG000930(gb|NP_752604)	6	SFM037_T1_B3
VFG000931(gb|NP_752611)	5	SFM037_T1_B3
VFG000932(gb|NP_752612)	3	SFM037_T1_B3
VFG000933(gb|NP_752613)	4	SFM037_T1_B3
VFG000936(gb|NP_755498)	4	SFM037_T1_B3
VFG001444(gb|AAG10151)	4	SFM037_T1_B3
VFG002412(gb|NP_286009)	4	SFM037_T1_B3
VFG002413(gb|NP_286011)	2	SFM037_T1_B3
VFG002414(gb|NP_286010)	4	SFM037_T1_B3
VFG002415(gb|NP_286008)	9	SFM037_T1_B3
VFG002416(gb|NP_286007)	9	SFM037_T1_B3
VFG002417(gb|NP_286006)	2	SFM037_T1_B3
VFG012501(gb|NP_753165)	3	SFM037_T1_B3
VFG012505(gb|NP_753166)	4	SFM037_T1_B3
VFG012509(gb|NP_753167)	2	SFM037_T1_B3
VFG034754(gb|NP_288154)	2	SFM037_T1_B3
VFG034772(gb|NP_290644)	6	SFM037_T1_B3
VFG034849(gb|NP_285716)	6	SFM037_T1_B3
VFG034866(gb|NP_290672)	4	SFM037_T1_B3
VFG034873(gb|NP_290699)	2	SFM037_T1_B3
VFG044159(gb|NP_752602)	3	SFM037_T1_B3
VFG044165(gb|NP_752609)	2	SFM037_T1_B3
VFG045349(gb|YP_002390132)	8	SFM037_T1_B3
VFG013260(gb|NP_438427)	9	SFM037_T1_B3
VFG013368(gb|NP_439034)	3	SFM037_T1_B3
VFG000616(gb|NP_709455)	2	SFM037_T1_B3
VFG000617(gb|NP_709456)	6	SFM037_T1_B3
VFG000630(gb|NP_708742)	3	SFM037_T1_B3
VFG002047(gb|YP_404600)	3	SFM037_T1_B3
VFG002049(gb|YP_404602)	2	SFM037_T1_B3
VFG002053(gb|YP_404606)	2	SFM037_T1_B3
VFG002055(gb|YP_404608)	2	SFM037_T1_B3
VFG049898(gb|YP_309252.1)	2	SFM037_T1_B3
VFG049899(gb|YP_309253.1)	4	SFM037_T1_B3
VFG049917(gb|YP_309276.1)	9	SFM037_T1_B3
VFG001278(gb|NP_646186)	2	SFM037_T1_B3
VFG001279(gb|NP_645333)	2	SFM037_T1_B3
VFG001280(gb|NP_645334)	6	SFM037_T1_B3
VFG001281(gb|NP_645335)	4	SFM037_T1_B3
VFG001283(gb|NP_647238)	2	SFM037_T1_B3
VFG001287(gb|NP_647405)	2	SFM037_T1_B3
VFG001290(gb|NP_647368)	4	SFM037_T1_B3
VFG001291(gb|NP_647429)	4	SFM037_T1_B3
VFG001300(gb|NP_644942)	2	SFM037_T1_B3
VFG001302(gb|NP_644944)	2	SFM037_T1_B3
VFG001311(gb|NP_644953)	2	SFM037_T1_B3
VFG001316(gb|NP_645114)	2	SFM037_T1_B3
VFG001322(gb|NP_645833)	2	SFM037_T1_B3
VFG002409(gb|NP_645079)	2	SFM037_T1_B3
VFG002420(gb|NP_644838)	4	SFM037_T1_B3
VFG004773(gb|NP_647407)	2	SFM037_T1_B3
VFG001359(gb|NP_346089)	6	SFM037_T1_B3
VFG001364(gb|NP_344851)	2	SFM037_T1_B3
VFG005197(gb|NP_358462)	2	SFM037_T1_B3
VFG005361(gb|NP_721042)	38	SFM037_T1_B3
VFG000871(gb|NP_757239)	62	SFM036_T4_B3
VFG000872(gb|NP_757240)	54	SFM036_T4_B3
VFG000873(gb|NP_757241)	17	SFM036_T4_B3
VFG000874(gb|NP_757242)	35	SFM036_T4_B3
VFG000875(gb|NP_757243)	71	SFM036_T4_B3
VFG000876(gb|NP_757244)	282	SFM036_T4_B3
VFG000877(gb|NP_757245)	36	SFM036_T4_B3
VFG000878(gb|NP_757247)	44	SFM036_T4_B3
VFG000879(gb|NP_757248)	77	SFM036_T4_B3
VFG000923(gb|NP_752600)	252	SFM036_T4_B3
VFG000924(gb|NP_752610)	69	SFM036_T4_B3
VFG000925(gb|NP_752606)	83	SFM036_T4_B3
VFG000926(gb|NP_752608)	109	SFM036_T4_B3
VFG000928(gb|NP_752607)	88	SFM036_T4_B3
VFG000929(gb|NP_752599)	41	SFM036_T4_B3
VFG000930(gb|NP_752604)	353	SFM036_T4_B3
VFG000931(gb|NP_752611)	132	SFM036_T4_B3
VFG000932(gb|NP_752612)	157	SFM036_T4_B3
VFG000933(gb|NP_752613)	70	SFM036_T4_B3
VFG000935(gb|NP_753164)	172	SFM036_T4_B3
VFG000937(gb|NP_755499)	77	SFM036_T4_B3
VFG000938(gb|NP_755500)	137	SFM036_T4_B3
VFG000939(gb|NP_755501)	39	SFM036_T4_B3
VFG000940(gb|NP_755502)	125	SFM036_T4_B3
VFG001443(gb|AAF37887)	68	SFM036_T4_B3
VFG001444(gb|AAG10151)	13	SFM036_T4_B3
VFG002412(gb|NP_286009)	49	SFM036_T4_B3
VFG002413(gb|NP_286011)	40	SFM036_T4_B3
VFG002414(gb|NP_286010)	54	SFM036_T4_B3
VFG002415(gb|NP_286008)	238	SFM036_T4_B3
VFG002416(gb|NP_286007)	139	SFM036_T4_B3
VFG002417(gb|NP_286006)	64	SFM036_T4_B3
VFG012501(gb|NP_753165)	54	SFM036_T4_B3
VFG012505(gb|NP_753166)	117	SFM036_T4_B3
VFG012509(gb|NP_753167)	339	SFM036_T4_B3
VFG012513(gb|NP_753168)	95	SFM036_T4_B3
VFG034754(gb|NP_288154)	111	SFM036_T4_B3
VFG034772(gb|NP_290644)	142	SFM036_T4_B3
VFG034815(gb|NP_287686)	62	SFM036_T4_B3
VFG034849(gb|NP_285716)	143	SFM036_T4_B3
VFG034866(gb|NP_290672)	204	SFM036_T4_B3
VFG034873(gb|NP_290699)	132	SFM036_T4_B3
VFG034908(gb|NP_286160)	2	SFM036_T4_B3
VFG044159(gb|NP_752602)	130	SFM036_T4_B3
VFG044165(gb|NP_752609)	103	SFM036_T4_B3
VFG045349(gb|YP_002390132)	346	SFM036_T4_B3
VFG013260(gb|NP_438427)	18	SFM036_T4_B3
VFG013368(gb|NP_439034)	20	SFM036_T4_B3
VFG013400(gb|NP_439262)	4	SFM036_T4_B3
VFG013465(gb|NP_439706)	2	SFM036_T4_B3
VFG044326(gb|YP_002920246)	2	SFM036_T4_B3
VFG044328(gb|YP_002920248)	2	SFM036_T4_B3
VFG044329(gb|YP_002920249)	3	SFM036_T4_B3
VFG048621(gb|YP_001688090.1)	248	SFM036_T4_B3
VFG049120(gb|YP_002918207.1)	3	SFM036_T4_B3
VFG049144(gb|YP_002918165.1)	2	SFM036_T4_B3
VFG000615(gb|NP_709454)	32	SFM036_T4_B3
VFG000616(gb|NP_709455)	37	SFM036_T4_B3
VFG000617(gb|NP_709456)	51	SFM036_T4_B3
VFG000618(gb|NP_709457)	27	SFM036_T4_B3
VFG001827(gb|YP_406304)	2	SFM036_T4_B3
VFG002046(gb|YP_404599)	85	SFM036_T4_B3
VFG002047(gb|YP_404600)	220	SFM036_T4_B3
VFG002048(gb|YP_404601)	167	SFM036_T4_B3
VFG002049(gb|YP_404602)	132	SFM036_T4_B3
VFG002050(gb|YP_404603)	24	SFM036_T4_B3
VFG002051(gb|YP_404604)	46	SFM036_T4_B3
VFG002052(gb|YP_404605)	16	SFM036_T4_B3
VFG002053(gb|YP_404606)	43	SFM036_T4_B3
VFG002054(gb|YP_404607)	101	SFM036_T4_B3
VFG002055(gb|YP_404608)	73	SFM036_T4_B3
VFG002056(gb|YP_404609)	28	SFM036_T4_B3
VFG013070(gb|YP_405013)	3	SFM036_T4_B3
VFG049898(gb|YP_309252.1)	35	SFM036_T4_B3
VFG049899(gb|YP_309253.1)	148	SFM036_T4_B3
VFG049900(gb|YP_309254.1)	68	SFM036_T4_B3
VFG049903(gb|YP_309259.1)	138	SFM036_T4_B3
VFG049904(gb|YP_309261.1)	211	SFM036_T4_B3
VFG049905(gb|YP_309263.1)	73	SFM036_T4_B3
VFG049908(gb|YP_309266.1)	35	SFM036_T4_B3
VFG049909(gb|YP_309267.1)	82	SFM036_T4_B3
VFG049910(gb|YP_309268.1)	86	SFM036_T4_B3
VFG049911(gb|YP_309269.1)	195	SFM036_T4_B3
VFG049912(gb|YP_309270.1)	41	SFM036_T4_B3
VFG049913(gb|YP_309271.1)	78	SFM036_T4_B3
VFG049914(gb|YP_309273.1)	44	SFM036_T4_B3
VFG049915(gb|YP_309274.1)	37	SFM036_T4_B3
VFG049916(gb|YP_309275.1)	437	SFM036_T4_B3
VFG049917(gb|YP_309276.1)	461	SFM036_T4_B3
VFG005361(gb|NP_721042)	2	SFM036_T4_B3
VFG000358(gb|NP_405467)	2	SFM036_T4_B3
VFG000874(gb|NP_757242)	5	SFM036_T3_B3
VFG000875(gb|NP_757243)	2	SFM036_T3_B3
VFG000876(gb|NP_757244)	10	SFM036_T3_B3
VFG000877(gb|NP_757245)	2	SFM036_T3_B3
VFG000878(gb|NP_757247)	2	SFM036_T3_B3
VFG000923(gb|NP_752600)	12	SFM036_T3_B3
VFG000924(gb|NP_752610)	7	SFM036_T3_B3
VFG000925(gb|NP_752606)	2	SFM036_T3_B3
VFG000926(gb|NP_752608)	2	SFM036_T3_B3
VFG000928(gb|NP_752607)	3	SFM036_T3_B3
VFG000929(gb|NP_752599)	3	SFM036_T3_B3
VFG000930(gb|NP_752604)	20	SFM036_T3_B3
VFG000931(gb|NP_752611)	7	SFM036_T3_B3
VFG000932(gb|NP_752612)	4	SFM036_T3_B3
VFG000933(gb|NP_752613)	3	SFM036_T3_B3
VFG000935(gb|NP_753164)	2	SFM036_T3_B3
VFG000937(gb|NP_755499)	4	SFM036_T3_B3
VFG000938(gb|NP_755500)	4	SFM036_T3_B3
VFG000940(gb|NP_755502)	4	SFM036_T3_B3
VFG001444(gb|AAG10151)	4	SFM036_T3_B3
VFG002415(gb|NP_286008)	9	SFM036_T3_B3
VFG002416(gb|NP_286007)	6	SFM036_T3_B3
VFG002417(gb|NP_286006)	2	SFM036_T3_B3
VFG012501(gb|NP_753165)	3	SFM036_T3_B3
VFG012505(gb|NP_753166)	4	SFM036_T3_B3
VFG012509(gb|NP_753167)	10	SFM036_T3_B3
VFG012513(gb|NP_753168)	3	SFM036_T3_B3
VFG034754(gb|NP_288154)	7	SFM036_T3_B3
VFG034772(gb|NP_290644)	4	SFM036_T3_B3
VFG034815(gb|NP_287686)	4	SFM036_T3_B3
VFG034849(gb|NP_285716)	3	SFM036_T3_B3
VFG034866(gb|NP_290672)	4	SFM036_T3_B3
VFG044165(gb|NP_752609)	7	SFM036_T3_B3
VFG045349(gb|YP_002390132)	8	SFM036_T3_B3
VFG013260(gb|NP_438427)	3	SFM036_T3_B3
VFG048621(gb|YP_001688090.1)	6	SFM036_T3_B3
VFG000615(gb|NP_709454)	2	SFM036_T3_B3
VFG000616(gb|NP_709455)	2	SFM036_T3_B3
VFG000618(gb|NP_709457)	6	SFM036_T3_B3
VFG002047(gb|YP_404600)	9	SFM036_T3_B3
VFG002048(gb|YP_404601)	8	SFM036_T3_B3
VFG002049(gb|YP_404602)	2	SFM036_T3_B3
VFG002054(gb|YP_404607)	8	SFM036_T3_B3
VFG013064(gb|YP_405019)	2	SFM036_T3_B3
VFG049898(gb|YP_309252.1)	2	SFM036_T3_B3
VFG049899(gb|YP_309253.1)	7	SFM036_T3_B3
VFG049900(gb|YP_309254.1)	2	SFM036_T3_B3
VFG049903(gb|YP_309259.1)	2	SFM036_T3_B3
VFG049904(gb|YP_309261.1)	5	SFM036_T3_B3
VFG049909(gb|YP_309267.1)	4	SFM036_T3_B3
VFG049910(gb|YP_309268.1)	2	SFM036_T3_B3
VFG049911(gb|YP_309269.1)	8	SFM036_T3_B3
VFG049916(gb|YP_309275.1)	15	SFM036_T3_B3
VFG049917(gb|YP_309276.1)	11	SFM036_T3_B3
VFG001356(gb|NP_345446)	2	SFM036_T3_B3
VFG000363(gb|NP_405472)	2	SFM036_T3_B3
VFG000871(gb|NP_757239)	11	SFM036_T2_B3
VFG000872(gb|NP_757240)	10	SFM036_T2_B3
VFG000873(gb|NP_757241)	5	SFM036_T2_B3
VFG000874(gb|NP_757242)	14	SFM036_T2_B3
VFG000875(gb|NP_757243)	22	SFM036_T2_B3
VFG000876(gb|NP_757244)	64	SFM036_T2_B3
VFG000877(gb|NP_757245)	5	SFM036_T2_B3
VFG000878(gb|NP_757247)	14	SFM036_T2_B3
VFG000879(gb|NP_757248)	12	SFM036_T2_B3
VFG000884(gb|NP_755465)	2	SFM036_T2_B3
VFG000923(gb|NP_752600)	60	SFM036_T2_B3
VFG000924(gb|NP_752610)	34	SFM036_T2_B3
VFG000925(gb|NP_752606)	20	SFM036_T2_B3
VFG000926(gb|NP_752608)	19	SFM036_T2_B3
VFG000928(gb|NP_752607)	14	SFM036_T2_B3
VFG000929(gb|NP_752599)	13	SFM036_T2_B3
VFG000930(gb|NP_752604)	103	SFM036_T2_B3
VFG000931(gb|NP_752611)	32	SFM036_T2_B3
VFG000932(gb|NP_752612)	38	SFM036_T2_B3
VFG000933(gb|NP_752613)	17	SFM036_T2_B3
VFG000935(gb|NP_753164)	77	SFM036_T2_B3
VFG000937(gb|NP_755499)	36	SFM036_T2_B3
VFG000938(gb|NP_755500)	36	SFM036_T2_B3
VFG000939(gb|NP_755501)	10	SFM036_T2_B3
VFG000940(gb|NP_755502)	47	SFM036_T2_B3
VFG001443(gb|AAF37887)	8	SFM036_T2_B3
VFG001444(gb|AAG10151)	3	SFM036_T2_B3
VFG001448(gb|AAA21682)	2	SFM036_T2_B3
VFG002412(gb|NP_286009)	16	SFM036_T2_B3
VFG002413(gb|NP_286011)	13	SFM036_T2_B3
VFG002414(gb|NP_286010)	10	SFM036_T2_B3
VFG002415(gb|NP_286008)	69	SFM036_T2_B3
VFG002416(gb|NP_286007)	39	SFM036_T2_B3
VFG002417(gb|NP_286006)	16	SFM036_T2_B3
VFG012501(gb|NP_753165)	31	SFM036_T2_B3
VFG012505(gb|NP_753166)	42	SFM036_T2_B3
VFG012509(gb|NP_753167)	136	SFM036_T2_B3
VFG012513(gb|NP_753168)	35	SFM036_T2_B3
VFG034754(gb|NP_288154)	41	SFM036_T2_B3
VFG034772(gb|NP_290644)	35	SFM036_T2_B3
VFG034815(gb|NP_287686)	19	SFM036_T2_B3
VFG034849(gb|NP_285716)	43	SFM036_T2_B3
VFG034866(gb|NP_290672)	48	SFM036_T2_B3
VFG034873(gb|NP_290699)	41	SFM036_T2_B3
VFG034915(gb|NP_290352)	2	SFM036_T2_B3
VFG044159(gb|NP_752602)	33	SFM036_T2_B3
VFG044165(gb|NP_752609)	31	SFM036_T2_B3
VFG045349(gb|YP_002390132)	107	SFM036_T2_B3
VFG000332(gb|NP_439271)	2	SFM036_T2_B3
VFG013260(gb|NP_438427)	3	SFM036_T2_B3
VFG013365(gb|NP_439033)	4	SFM036_T2_B3
VFG048600(gb|YP_001688094.1)	3	SFM036_T2_B3
VFG048621(gb|YP_001688090.1)	66	SFM036_T2_B3
VFG049144(gb|YP_002918165.1)	3	SFM036_T2_B3
VFG000615(gb|NP_709454)	19	SFM036_T2_B3
VFG000616(gb|NP_709455)	9	SFM036_T2_B3
VFG000617(gb|NP_709456)	5	SFM036_T2_B3
VFG000618(gb|NP_709457)	5	SFM036_T2_B3
VFG001827(gb|YP_406304)	2	SFM036_T2_B3
VFG002046(gb|YP_404599)	14	SFM036_T2_B3
VFG002047(gb|YP_404600)	62	SFM036_T2_B3
VFG002048(gb|YP_404601)	46	SFM036_T2_B3
VFG002049(gb|YP_404602)	45	SFM036_T2_B3
VFG002051(gb|YP_404604)	7	SFM036_T2_B3
VFG002052(gb|YP_404605)	7	SFM036_T2_B3
VFG002053(gb|YP_404606)	12	SFM036_T2_B3
VFG002054(gb|YP_404607)	24	SFM036_T2_B3
VFG002055(gb|YP_404608)	25	SFM036_T2_B3
VFG002056(gb|YP_404609)	8	SFM036_T2_B3
VFG049898(gb|YP_309252.1)	7	SFM036_T2_B3
VFG049899(gb|YP_309253.1)	38	SFM036_T2_B3
VFG049900(gb|YP_309254.1)	12	SFM036_T2_B3
VFG049903(gb|YP_309259.1)	42	SFM036_T2_B3
VFG049904(gb|YP_309261.1)	87	SFM036_T2_B3
VFG049905(gb|YP_309263.1)	15	SFM036_T2_B3
VFG049908(gb|YP_309266.1)	10	SFM036_T2_B3
VFG049909(gb|YP_309267.1)	41	SFM036_T2_B3
VFG049910(gb|YP_309268.1)	19	SFM036_T2_B3
VFG049911(gb|YP_309269.1)	46	SFM036_T2_B3
VFG049912(gb|YP_309270.1)	11	SFM036_T2_B3
VFG049913(gb|YP_309271.1)	37	SFM036_T2_B3
VFG049914(gb|YP_309273.1)	14	SFM036_T2_B3
VFG049915(gb|YP_309274.1)	12	SFM036_T2_B3
VFG049916(gb|YP_309275.1)	140	SFM036_T2_B3
VFG049917(gb|YP_309276.1)	173	SFM036_T2_B3
VFG005197(gb|NP_358462)	2	SFM036_T2_B3
VFG000358(gb|NP_405467)	2	SFM036_T2_B3
VFG000362(gb|NP_405471)	3	SFM036_T2_B3
VFG043509(gb|NP_816151)	2	SFM036_T1_B3
VFG000871(gb|NP_757239)	7	SFM036_T1_B3
VFG000872(gb|NP_757240)	5	SFM036_T1_B3
VFG000873(gb|NP_757241)	2	SFM036_T1_B3
VFG000874(gb|NP_757242)	5	SFM036_T1_B3
VFG000875(gb|NP_757243)	13	SFM036_T1_B3
VFG000876(gb|NP_757244)	33	SFM036_T1_B3
VFG000877(gb|NP_757245)	4	SFM036_T1_B3
VFG000878(gb|NP_757247)	9	SFM036_T1_B3
VFG000879(gb|NP_757248)	12	SFM036_T1_B3
VFG000884(gb|NP_755465)	10	SFM036_T1_B3
VFG000885(gb|NP_755464)	8	SFM036_T1_B3
VFG000886(gb|NP_755463)	8	SFM036_T1_B3
VFG000887(gb|NP_755461)	3	SFM036_T1_B3
VFG000889(gb|NP_755459)	4	SFM036_T1_B3
VFG000916(gb|NP_756169)	8	SFM036_T1_B3
VFG000917(gb|NP_756170)	2	SFM036_T1_B3
VFG000919(gb|NP_756176)	17	SFM036_T1_B3
VFG000920(gb|NP_756177)	3	SFM036_T1_B3
VFG000921(gb|NP_756178)	2	SFM036_T1_B3
VFG000922(gb|NP_756179)	7	SFM036_T1_B3
VFG000923(gb|NP_752600)	30	SFM036_T1_B3
VFG000924(gb|NP_752610)	18	SFM036_T1_B3
VFG000925(gb|NP_752606)	11	SFM036_T1_B3
VFG000926(gb|NP_752608)	12	SFM036_T1_B3
VFG000928(gb|NP_752607)	7	SFM036_T1_B3
VFG000929(gb|NP_752599)	3	SFM036_T1_B3
VFG000930(gb|NP_752604)	93	SFM036_T1_B3
VFG000931(gb|NP_752611)	21	SFM036_T1_B3
VFG000932(gb|NP_752612)	23	SFM036_T1_B3
VFG000933(gb|NP_752613)	23	SFM036_T1_B3
VFG000935(gb|NP_753164)	20	SFM036_T1_B3
VFG000937(gb|NP_755499)	10	SFM036_T1_B3
VFG000938(gb|NP_755500)	8	SFM036_T1_B3
VFG000939(gb|NP_755501)	3	SFM036_T1_B3
VFG000940(gb|NP_755502)	23	SFM036_T1_B3
VFG001443(gb|AAF37887)	13	SFM036_T1_B3
VFG001444(gb|AAG10151)	6	SFM036_T1_B3
VFG001448(gb|AAA21682)	13	SFM036_T1_B3
VFG002412(gb|NP_286009)	12	SFM036_T1_B3
VFG002413(gb|NP_286011)	5	SFM036_T1_B3
VFG002414(gb|NP_286010)	7	SFM036_T1_B3
VFG002415(gb|NP_286008)	30	SFM036_T1_B3
VFG002416(gb|NP_286007)	24	SFM036_T1_B3
VFG002417(gb|NP_286006)	8	SFM036_T1_B3
VFG012501(gb|NP_753165)	11	SFM036_T1_B3
VFG012505(gb|NP_753166)	19	SFM036_T1_B3
VFG012509(gb|NP_753167)	56	SFM036_T1_B3
VFG012513(gb|NP_753168)	11	SFM036_T1_B3
